gene_name,feature1,feature2,feature3,feature4,label
ADORA3,0.2613642791998029,0.16796936854723213,1.0847411134536038,0.8933551987382066,2
ADSL,0.27369331540754227,-1.0109443034453118,0.9033853143445947,0.3810471279557522,1
ADSS2,1.2269415497142202,-0.02990659268121346,1.953100924483846,-0.3588763403218226,2
AFF2,1.5930604142630431,0.11511897260723283,-0.5162690092455027,-1.1284478727923954,1
AGAP1,-0.15103055153883657,1.423321026167184,0.8163744966147283,0.688883864266003,2
AGAP2,-2.375872573091198,0.7109642045700387,0.5558524109198417,-0.5499262844053271,2
AGAP5,-0.6273843661803962,-0.002310451813581064,1.7248762631487318,-1.0551006994223244,3
AGBL4,-0.42780503473628484,1.361784750350584,-0.4461507994277505,-0.36425147586094014,2
AGMO,0.0977763472886767,-1.2412893766356956,0.21994543015001286,-1.2096175969736347,2
AGO1,0.8851983103581446,0.0031808227579895546,2.2834314668477504,0.28084051353103473,2
AGO2,1.3656894904327486,-1.303263971717364,-0.12213934352186545,0.32314565401410306,2
AGO3,1.7457209183710487,-1.680915938020964,0.9906196798088226,0.5913540138159165,2
AGO4,1.53354619573813,0.7123855180787204,0.05207118510394829,-0.5216496504181594,2
AGTR2,-1.24817971784272,0.19542276490297042,-0.19169676899531105,2.0202673380796417,2
AHDC1,-0.6110248279848474,0.3203918452051127,-1.5690014196757296,-0.39546257832617854,1
AHI1,0.26114788009109907,0.8239600125195051,1.4481016868281007,-0.04414817632926931,0
AHNAK,-1.1172448790608862,0.4578503994915399,0.5169870984137933,0.49165834283826976,2
AKAP9,-0.7002876991747331,1.1333843975868878,0.08789591090451496,0.6998246217159857,2
ALDH1A3,1.2740732400944477,0.6092723205658512,0.28651602798177056,2.152795235100524,0
ALDH1L1,0.2437030409721501,-0.2959642327720814,0.11196703758302992,1.482768668437135,3
ALDH5A1,0.11871248688680022,0.5193776551392121,1.1957314403321633,-0.5128586102268294,1
ALG6,-1.7265697692536455,0.29942315221644095,0.229734794523969,-0.6080101785608144,0
AMPD1,0.8710863810424168,0.6075673769845699,-0.9949924215994163,0.5182184440212028,2
AMT,-0.1961049589025753,-1.483025270207281,0.45295023306596854,-0.04521462667939092,2
ANK2,-0.7452828991898676,0.5229455868967482,0.4880932721923791,-0.5775371839442981,1
ANK3,0.4003521905346774,1.015064936192444,-0.7126666356857019,0.3808900274015926,1
ANKRD11,0.0027557504813070922,2.266010310650884,-1.862302970778187,0.6952839314064626,1
ANKRD17,-0.3062450197812156,-0.10019754882983263,1.9015889763832696,-0.008573151260794101,2
ANKS1B,2.2409437037755677,-0.44214796541354673,0.35051204134810954,-0.49084750167489155,2
ANP32A,-0.6906880126178839,0.06248312645153182,-0.28257152534910235,0.20249158398642758,1
ANXA1,-2.105027867724164,2.0024676886095993,-0.16699690878127882,1.7429055062339929,2
AP1S2,-1.0071121261064784,0.29253570472426854,3.1649421014768855,-0.8697291831062892,0
AP2M1,-1.4952997731082656,-0.5465095353366406,0.4724884273226057,0.6933400400612962,2
AP2S1,1.2903666880214264,-0.2570123983933152,-1.602250759500302,-0.43502980447508566,1
APBA2,1.2402226948017574,0.46566265317129135,-1.9569387853750035,-0.0350515116881563,2
APBB1,1.39816809132213,2.126548136950435,0.5616866387847775,0.3093023127995021,2
APH1A,-1.240205667985729,-0.8432428739675053,0.046915857506165795,0.5031977408135291,2
ADORA2A,0.5801841911197648,-0.47820855513413607,-1.1519422284235155,-0.7777818410999131,2
ADRB2,-1.1569743942597612,0.6434091827639932,-2.3122811060456603,-0.3332780256094936,2
AR,0.44987833210121114,1.5220127246649402,0.07129967505097183,1.00128393951411,2
ARF3,-0.3990040717810922,-0.7444039865320907,-0.6743930384374659,1.5273357819018323,1
ARHGAP11B,0.9942211438977457,0.4873979264626153,3.3302688635617717,-0.032341372526149416,2
ARHGAP32,0.6203496510288014,0.3075915525585113,-0.22188569012415993,2.316171347771517,2
ARHGAP5,1.5066048030371135,-1.3994796346205545,-0.3998463222852154,0.4283365383682873,2
ARHGEF10,0.7831832150420476,-1.3484470698133797,-2.255561587021803,-1.9063669687617821,2
ARHGEF2,-0.07111146334121905,-0.10320317903967742,0.34521937611451436,-0.7696747778790584,3
ARHGEF9,-1.2242376759060625,-2.0230450575793495,0.32918735874743676,0.37005395848777656,1
ARID1A,0.9929936703557113,0.7907956879792326,-0.19071558093694238,1.3492609627534853,3
ARID1B,-0.13636691152654942,-0.6608363863180724,-0.5205784433035681,-0.5848116447053936,1
ARID2,-2.1657367195003414,0.1563260529857667,0.24988559176216588,-0.3622658108820982,2
ARHGAP30,-0.7138414700864147,0.37180382435527626,1.7168705875476908,0.038255152504981314,3
ARNT2,-0.5076336072097064,-0.5914472024229306,-0.06975643814516222,-1.2647655710414423,2
ARX,-0.12526068819807962,0.06118226433678073,1.84467868776619,0.9434737641133749,1
ASAP2,1.0340292356498797,-0.71294854109924,0.669921543236243,-1.1393824745499168,2
ASB11,0.3119606966908699,0.4187372604188587,-0.7664094160622363,1.9993798051614897,3
ASB14,0.567373662750663,-1.9027283028945088,0.5528598865958085,-0.4074118188900081,2
ASH1L,0.0013762158163019207,0.4657647909141831,0.3905326673115421,-2.0391513430346153,1
ASMT,-1.1583197436135844,0.7726241585745918,1.3012042492292906,1.9031528866625007,2
ASPM,1.8031682386531052,-2.0555366046304795,0.7694821209364507,-1.9162902011151035,2
ASTN2,1.6136007285419953,0.2533494028220485,-1.1411687879770391,2.00990094709114,2
ASXL3,0.6439708702908716,-1.8911488889514725,0.29346811746062057,-0.7311399076653804,1
ATP10A,0.11129547997023954,-0.4651946145553634,1.3734938862686545,-1.4232863881835744,2
ATP1A1,0.3174051682614164,1.8141883405999772,-0.8269602989702713,0.21064867605821866,2
ATP1A3,0.20200164095007708,-0.689702188878588,0.6478936227652526,0.09705028180989633,2
ATP2B1,-0.9437675047831234,1.762016104898851,0.7916149965898025,-0.1671069450225316,3
ATP2B2,-0.6366747674434632,-0.7843626222105263,1.2309409725605525,-0.14647823454054879,2
ATP6V0A2,0.4594382038647557,-0.1844567008929351,0.6164094698173579,-0.11597913012588339,2
ATP9A,0.7638538724770693,-0.18321090982152893,0.8295872971185219,0.6723841093496378,3
ATRX,-0.11660980066118065,-0.8597772404265872,-0.9401199905438056,-0.7407368201407702,1
ATXN2,-0.9844876432848098,0.8657964212540513,-0.04660231251040279,1.5701009775725303,3
AUTS2,2.2793298277051397,0.024222471072236084,-1.5480172023433727,-0.3814535315402815,1
AVPR1A,-0.07534841691644348,-1.488442345152801,-0.2504932773030516,0.2869463091418843,2
AZGP1,-0.45942784619737587,-0.7684259229128562,-0.758756759562809,1.7866837303594123,2
BACE1,-0.15964608029769015,-0.8299301146835644,-0.3728983906951256,0.9543437080453698,3
BAIAP2L1,-0.6846880440425576,0.4818473093318288,0.7278849488997008,0.7491178322009753,3
BAZ2B,1.3996946711966503,-0.5504819796364079,1.1327328621819972,-0.7928535998113694,1
BBS4,-0.3965398769992254,1.1960871730603653,0.8223754031111766,0.002097550598407143,2
BCAS1,-1.1914138260298779,0.5616598270933244,-0.6303726994832307,-0.923884828209913,2
BCKDK,-0.6481342544285978,0.24649403990044358,-2.121032105431511,0.36076315321198915,1
BCL11A,0.17390961970994287,-0.584526402437006,1.036927293450356,0.6114404236927575,1
BCL11B,-0.6062841454651516,-0.6700166217709237,0.6951514754619285,-1.516073559416074,3
BCORL1,-0.332622429754111,-0.6310465274746756,0.06987748465396224,0.21112652239076496,0
BICRA,0.0367879149642805,1.1348480762194146,0.22806303463200753,-0.3149922512172181,2
BIRC6,-1.2108549075575812,0.7218497968577305,0.5281465458516884,1.450809544896753,2
BRAF,-0.7474548334518082,0.02641804008568619,-0.05869269759393822,-0.08761085924956588,1
BRCA2,0.010390211327113649,-1.714539490281463,0.8249855340256519,0.6532058713319675,2
BRD4,1.130473400858816,2.2495743664943504,-0.31896719363576814,-0.0361431764313115,2
BRINP3,0.009783565123339721,1.9421854507084564,-1.731219722734932,0.48576797020739826,3
BRSK2,-1.4708313674484383,-2.581570782123187,-2.0208327914879374,-1.3817685557083725,1
BRWD3,1.0690254394207013,-0.8683604129657693,-0.22745765928141864,-1.163512760179894,0
BSN,0.6109504782247451,-1.1019615245008139,1.317652176005165,-0.9931054142672816,3
BST1,-0.764827437978625,0.12274104540243151,0.024711220827863332,1.424690088752885,2
BTAF1,0.12040728809317063,-1.2078342883608746,-0.5603352740963154,-0.5727839433678338,2
BTRC,0.7250422211312412,0.3837930088122099,-0.11939102301213707,0.8696072200033855,2
C12orf57,-0.5284964171782691,-0.13623374831210014,0.18076040433328708,1.5281812827647787,0
C15orf62,-0.09853318032359196,-0.35079890881473486,-1.0458370377122912,0.6860521833164603,2
C4B,-0.5876453742470404,0.3436850178678997,-1.901609890389712,1.0431869588150116,2
CA6,-1.3319377679886037,-0.7773423635754164,1.0585811348526395,-1.334470735974386,2
CACNA1A,-0.07945503537323442,0.07425608108048992,-0.9985568133328433,1.342933001549973,1
ASB9,1.4987783023244174,-1.9716175035949517,-1.4489902973985052,0.808232202493007,3
AVPR1B,-1.3030241353673144,-0.3886373535670217,0.12955208833383267,0.6918500823133606,2
BICDL1,-0.22325259441131012,0.09522091980203824,-0.7767329173504803,1.292361598433893,2
CACNA1B,-0.49531385690178353,0.33973288757600323,-0.5116380865832342,0.10632349073443405,2
CACNA1C,-0.16816310439996543,-0.16246417156510376,-1.0137808582104966,0.7964127942380366,1
CACNA1D,1.4140424167382613,0.2431480977794328,0.7323352737477155,0.8380678807185794,2
CACNA1E,0.9279857809906793,0.30335675135911666,0.21225727998240002,0.8640072720207901,1
CACNA1F,0.06883232560278287,-0.9739183937649534,0.023848354455931614,-1.8884153915394422,2
CACNA1G,-0.0059002387550951925,0.41337233629749925,1.2359807763139525,0.15127727739709215,2
CACNA1H,0.9281398211815497,-0.000537514191408415,-1.02347634604681,-1.4113797177192944,2
CACNA1I,-0.9697343781372793,-1.3661477186468038,0.6337078105192584,-0.20761468569829772,2
CACNA2D1,0.5703148900153162,0.07343142983148367,1.044049544722134,1.0601927908888367,2
CACNA2D3,-0.6453380077771519,-0.27431596094510047,-0.5328285867746178,-1.621312075740941,1
CACNB1,0.6752171454008716,1.188794788193607,-0.006428391274197309,-0.4931922184490016,3
CACNB2,1.0909050288895557,-2.344962289015491,0.17747519593537467,0.14328397410029256,2
CACNG2,-0.5708570545254728,1.3915745307593748,0.9707354190544935,-0.2611572476979568,2
CADM1,-0.08669599005183458,-0.3880239635487064,-0.5121199086543016,-1.308199926863865,2
CADM2,1.3799484536963857,1.0280001502907028,0.7981663311394539,-1.094335919776077,2
CADPS,2.0808451646333332,1.9801652655572652,0.18805716900128577,-0.9042206521399764,2
CADPS2,-0.8664300835441683,0.4185486310884882,-0.9130141402775723,-0.034210884256722016,2
CAMK2A,1.088644709786763,-1.5068237436831335,2.005728695595723,1.5667084089962464,1
CAMK2B,-1.2370858496374595,-1.4136412942470413,-0.28342185355946525,-1.0311432003003655,0
CAMK2D,-0.2637208269105223,-2.581185965408421,-0.2287020552019795,1.8028564715788176,3
CAMK4,-1.1165947007376287,-0.27306883682938937,-1.4896092009408795,0.6382375252419706,2
CAMTA2,-0.22531918924715497,1.940733059659233,0.20683944343940006,-0.37217996823866906,1
CAPN12,0.5502724957557836,-0.5062279591880949,-1.339308177819252,0.30194776978860705,2
CAPRIN1,-0.17486879820850382,0.16631505033886193,0.3754573325600648,-0.5103196715944552,1
CARD11,0.4215763724924534,1.737696573143212,-1.1077995297251657,1.7374255072341147,2
CASK,-0.24280325098961422,-0.7666266458493499,2.4272205711517914,0.15502163312524783,1
CASKIN1,1.3704030045911841,0.8175942409178665,-1.6805948250397251,0.12081959865251861,2
CASZ1,-0.5253197596706631,-1.3417925949959038,-1.7717113663197739,0.10229024372388522,1
CAT,0.5902530107990708,0.39066818523619623,-0.3058285551611547,-0.7985169796081666,3
CBX1,-0.9868611816170736,-0.5551605944594507,-1.0330552031207325,-0.2032746512998686,3
CC2D1A,-0.022887083968737617,-0.8959881649439605,-0.23205013443001374,-0.7603200384884009,2
CCDC88C,-0.004472405252050842,0.5070877079547295,0.17812523394876037,0.47215087449102583,2
CCDC91,-1.6520145776078716,-0.3786964985785043,0.27673937673079096,0.6411624595913326,2
CCIN,-1.5980033627401076,0.1591782538180058,1.2064206485316313,-0.17861069581218178,2
CCNG1,-0.09475811147673502,0.450456882026013,0.24711818395745414,0.6746373502585463,2
CCNK,0.07241386408490774,0.1524960703527199,-0.7824444371410331,-0.17043786136210154,0
CCSER1,1.2531220372686513,-0.20416975565930381,-0.16856427948129626,-0.4915033719195106,2
CCT4,0.7871858824407155,-0.8546790776627818,0.9105021950520499,-0.9369733942604651,2
CD276,-1.0577811251432885,0.2059394620941099,0.13017946960180968,0.29755730301390676,2
CD38,1.0625371208893997,-0.4124959652003135,0.4429935928939486,-0.9098172653491918,2
CDC42BPB,1.259169029698878,0.6324586664200144,0.5365187653532374,0.18787849130978576,2
CDH10,-0.7855994441390646,-0.32737156166738923,0.5017794618250152,-0.019184119536144097,2
CDH11,0.12374466247159174,-1.3598195068017078,0.18109397987624676,-0.6919273901409018,2
CDH13,-1.0833365537522737,-0.1546853895195475,-1.8565042526126185,0.6985699904060957,2
CDH2,0.852012897691245,-0.053436099246713865,-0.9937821745519041,-0.9453688204139012,3
CDH22,-0.15112305346823743,-2.4237337311695524,0.18047678307435738,0.6644320239800762,2
CDH8,-0.3118948485158634,-0.4944023694095982,0.18196725856866128,0.3506440670398949,2
CDH9,1.094151751865899,0.0183966792131484,-0.689757651533845,-0.46126504597235024,2
CAPZA2,0.18194574186008516,1.5562003749969304,-0.32027330478769567,-1.0525266594013305,3
CBX4,-0.8701066201327001,-2.096334606223154,0.32979399768104145,-1.3613242892821982,3
CDK13,-1.2335095276125785,-1.9760146141547035,-1.1179883795830254,0.5684144769378178,0
CDK16,-1.3113541166252445,-1.7496423367360299,0.17826313396986762,-0.34117128893601334,2
CDK19,0.43219001352027936,0.7405598049078377,-0.008498930533113933,-1.2977608263818279,3
CDK5RAP2,-0.12379996122706427,0.500259480149979,-0.5829889570612002,-1.4374612477128943,3
CDK8,1.1026120608754852,-0.4152476431845003,-0.40923001241477897,0.015962241731200106,0
CDKL5,1.0304723575092511,0.2636197519566236,-0.33322598635705175,0.6821333452657441,1
CDON,2.1470244928075615,1.3877862581055116,0.6728714206779861,-1.1222804798570638,3
CECR2,3.7520587430653305,-1.1986571186719208,-0.37180290351912026,-0.6998891942285705,2
CELF2,1.62689186152306,0.4202400754758032,-1.427124962853585,0.2675871772612252,2
CELF4,0.5469056678489389,-0.31848302355871344,-1.220189789314534,-0.7250334179615152,1
CELF6,-0.43684901912440166,0.022731528940041008,-0.5199099496967408,0.7352204042444506,2
CEP135,-0.9499474980528454,-1.73138686850914,-0.7393934438692396,1.3488906463814507,2
CEP290,-0.5731563071506868,2.340808887791223,0.49148423438486033,-1.1644260642443258,2
CEP41,-0.8342861967831583,0.24337247139381338,-1.17764392228478,2.3745786530316004,2
CERT1,-0.9908907808932206,0.6809434559506826,1.4601298902601427,-0.10920040700467308,3
CGNL1,-0.9958611253815084,-0.2730663422746166,0.36221639746740714,0.8757520928615222,2
CHAMP1,0.05671693599624948,-1.4002224259808547,0.042323906609705614,-0.673358171552496,1
CHD1,-2.1832358374254084,-0.697560188163781,-1.4324506747879238,0.5868544072685127,2
CHD2,1.9441647540410785,1.8587536567603968,-0.5732087444487923,-0.467394370223271,1
CHD3,0.6887819993238358,1.061285612072863,-0.4187385865596868,-0.14263593827157645,1
CHD4,2.2069293491528925,-0.1074515188872195,-0.48532144229114593,0.11991398387495637,3
CHD7,0.5797023621298565,-1.0216418572185815,-0.24840280567022194,-1.1663606187184874,1
CHD8,-0.27826355350057475,1.8769245287801024,0.7417221786678901,-0.0925432507186592,1
CD99L2,-0.9331120255863701,-0.31140795947916294,1.0507333277452064,-0.561686810300669,2
CHD9,1.4504206575201288,-1.3736363552618314,-0.2900462932852064,1.742764333284221,3
CHKB,-2.00783876905368,1.1884131573498202,-1.8513770746404312,-0.09007984706598965,0
CHM,-0.1725347384110806,0.8242934907117544,-3.1545431461243822,-1.9178098128512968,3
CHMP1A,-0.5660162936337811,0.036895040275987105,-0.8932168544591137,-0.2208669765531758,2
CHRM3,-1.18617316681054,-0.4012729672717883,-0.8467661486901819,0.24402130101373667,2
CHRNA7,0.5814198502426856,1.4329300628070527,-0.6564185452162635,-0.3179918232523262,2
CHRNB3,0.04774542744237301,-0.29491926709078753,-0.051990547101837564,-1.562178729028218,2
CHST2,0.37175482357017836,-0.9151915603012377,-0.9569615679966009,-1.5881262039021504,3
CIB2,1.161001630661401,-0.1406091012972051,1.14949198238,0.27230168184814785,2
CIC,-1.7033609262959155,-1.0836964308948651,0.7579319739406098,-0.7656827141910405,1
CLASP1,-1.0903440488749823,-0.1793791282722899,-0.1769671627562583,-1.011867399093296,2
CLCN4,-0.3261452556134624,-0.4784926733363041,-2.589989637458934,0.502663526953067,2
CLIP2,-0.8113749663534245,1.3044394247585775,-1.1501242352594518,-1.5795983797213584,3
CLN8,1.1876239439866794,-1.5850551157963375,-0.6361742693791664,0.597336718485879,2
CLTC,-0.32964610005481576,-1.6554719689092348,0.18803523461163435,-0.19432291117124376,3
CLTCL1,1.2838550640677127,0.588647904010331,3.035714298111556,-1.6458940359794758,2
CMIP,-0.021674753294791394,-1.066654491033784,1.1547505008320107,0.8218379777534848,2
CMPK2,0.7540378265510653,-0.7773319565853868,-0.7451515753835625,-2.029679887663501,2
CNGB3,1.7095001419088596,0.508219294296325,-0.26085995051958866,0.9335153435389998,2
CNKSR2,0.7509155366343595,0.9752641947374724,-1.623537444586506,-0.7138359429967399,2
CNOT1,0.19544198106754554,0.35542114521006973,0.9572348634493512,-1.0086355502545346,2
CNOT3,0.12720913577777657,2.205353791976543,0.6919219776107886,0.8705628841074635,1
CNR1,-0.01918727026696566,0.7676270130194687,1.803989786697739,0.10664198726433499,2
CNTN3,1.2239784048273419,-0.8751393783314361,0.5900987666308313,0.9042166751969641,2
CNTN4,-0.7520033792581955,1.0981241985488952,-0.6752465960330831,-0.8052392575398221,2
CNTN5,-0.0011923511051287392,1.9319897429765716,0.3091529530728036,0.9357847820544649,2
CNTN6,-0.7317977213101007,0.07749745574279869,-1.1765563699870865,-0.571106373339119,2
CNTNAP2,0.835640668792203,-0.03839730591109033,1.45129634214403,-0.20241644121068042,2
CNTNAP3,-0.19793592747244393,1.2766815477335414,-0.6486165056131792,-1.5197646058401793,2
CNTNAP4,1.3012769207885426,0.4141878759428833,-2.165194947578218,0.04452932136918665,2
CNTNAP5,-0.4037869991833171,1.7448396601192766,-0.7289914132183756,-0.5807680557235481,2
COL12A1,-0.9104008234735304,-1.0540560866599389,-0.700495920687974,-1.4359244744861313,3
COL28A1,-1.0311973812721096,-1.6065852366477575,-1.4972787191167518,-1.5596750312674383,2
CORO1A,-0.5211589342606382,-0.6836885455877433,-1.2264703976417448,0.47827087501953874,1
CPEB4,-0.04807588156959902,-0.431975952508788,-0.46397327906010694,1.5928795615958418,2
CPSF7,0.23981410787750204,0.47537832699466753,-2.586039943876386,-0.6537344894045286,1
CPT2,-2.1710067840058747,-0.426204327182512,0.3733101463429235,-0.674297767097434,2
CPZ,0.5186088302423606,-1.0227499750553697,0.5758031475475504,-1.5536093306337848,2
CREBBP,-0.2616882513082929,0.419807198023843,0.5359207882174326,-0.12726336289101695,1
CRMP1,1.9397142696305496,-0.4144198369822065,-0.4509957424693251,-2.759507465661304,3
CSDE1,1.7689338244500405,-0.36899829117537003,-1.1760154957169364,1.3209044470554892,1
CSMD1,1.2355061234756644,0.10832562456606155,-1.4349215686287293,0.41897605092846396,2
CSMD2,-0.6213919884429843,-1.1707717953642571,1.0433723671435184,-2.1325920863862113,3
CSMD3,0.5671632573670581,0.45935509657016216,2.0510108031226757,0.3251738318299273,3
CSNK1E,-2.0584314911637356,-0.8361209875707278,0.06466692130559458,0.3555636436097853,2
CSNK1G1,0.9808160763437178,-1.9596757620790584,-0.32994968720006074,0.969860946102532,3
CSNK2A1,1.5439697955424616,1.8610238233126282,-0.3902191773644836,1.09760525660642,1
CSNK2B,1.7117123424087934,1.1980695233928118,0.7236852620320248,0.8277969278090205,0
CTCF,-0.7898843116016183,-1.4472497710144514,0.9828479286400185,-0.3470668083827981,1
CTNNA2,-0.028133580718402725,-0.5787200519143751,-0.39290684184968,0.2327493946858871,0
CTNNA3,-1.021859374191638,0.06850001191677457,0.24605487522907746,-0.0773554207887332,2
CTNNB1,-0.7436298076544051,0.7866198535183534,1.8726369639932994,-0.6012429598064242,1
CTNND1,1.2344628506279733,0.8892640592794231,-2.6532517180506723,-0.7611940999464197,2
CTNND2,-0.6358403045852818,0.7817715507811523,0.18848788103748826,0.4743980894695074,2
CTR9,0.6362788678712624,-0.8989167148423329,-0.7465499515010231,-1.2228889627133084,3
CTTNBP2,-0.1702705994069669,-0.11910320666188712,0.17120532699964489,-0.7273076260918008,2
CUL2,0.9065245981430602,0.9171108159418699,1.5465188086681005,0.7113078953970193,3
CUL3,0.18551123846931586,0.6724239728526512,0.6097517892531971,-0.6518148999055419,1
CUL4B,1.289385341711685,1.7185181521648585,1.976953180409848,0.03522570904641089,3
CUL7,0.32427044329810384,0.41635889052149266,-0.002545563200592299,0.6192887662137895,2
CUX1,-0.12117985080724364,-0.19378340374814312,1.7589821689866296,0.1647154399018857,2
CUX2,0.06701020107735467,0.8820192770324551,0.1503329624493145,0.2916222572092636,2
CX3CR1,-0.063564176479005,-1.2204164921552978,-0.030971715777287946,-1.136884761914945,2
CYFIP1,0.2101512256908466,-1.18143821319941,0.9167091315499266,0.7492347655988371,2
CYFIP2,0.2804282522536182,-0.1001338776894076,0.41630127953499063,-1.964998337258153,3
CYLC2,-1.0968198966983351,-0.14873326311395055,0.3452594335425641,-0.07939577220284907,2
CYP27A1,-1.0046101383842825,0.13344603462109247,-0.4537004224688771,-1.0685970433971257,0
DAGLA,0.32950201508388843,-0.20997820637102263,1.1964831756964511,0.6655320669543341,2
DAPP1,0.7346713338464687,0.3216666235060605,-0.8451779772276554,-0.9356271421283485,2
DCC,-1.471158097691097,2.8790124975636022,-1.0794447891526988,-0.20983183445547335,2
DDC,-0.3603891654367212,-0.2810976214280731,-0.584050506346426,-1.868344849270662,2
DDHD2,-0.9981937374931927,-1.3906695302272547,-0.12677959099357683,-0.6841994053517984,2
DDX23,-0.6871802588935974,0.2158792456483957,-0.5827850788582554,0.9320941366718141,0
DDX3X,-0.3861797863089442,0.22515672822400776,-1.32529671809268,0.6568730209019389,1
CTPS1,-0.40518339271927395,0.4087580832902805,0.33000516778113,-0.17344315574593555,3
CXXC5,0.2174391162949263,-0.38529643595278734,1.3461097503412538,0.9342888546843545,3
CYP11B1,0.48249426079874763,-1.1801404150533439,-1.0993056555807936,-0.6638615693816969,2
DDX53,-0.2450025435542981,0.4480156689893388,-0.8965378486453056,1.1770740713435708,2
DEAF1,0.0035948260408600282,-2.0127817747014047,-0.4753171130592551,-2.5851852844817746,1
DENR,-0.7517287068932562,-0.5491278494530036,-0.6104101345698859,-0.32525354225734127,2
DEPDC5,-0.3941018148821879,-0.5937343536013119,1.5024969120468332,1.2149022476324396,0
DGKI,-1.141840656789839,1.2538998985134067,-1.6213674818805632,-0.8146121697170767,3
DHCR7,1.52519274590198,-2.2395533380839603,0.5747856629329532,-1.2534941165597333,1
DHX30,-0.14400012480290983,-0.18020321070289202,1.6972042117047923,-0.8106034414835802,0
DHX9,-0.06901518324670536,0.6270198155852067,-0.2517774914632372,-0.8220673267654407,3
DIP2A,-0.05919977985202037,0.09351148585756956,0.884055433909044,-0.9430523456034778,1
DIP2C,-0.4491305134880514,0.3229426895242536,-0.16716743733737296,-0.18528023098144103,2
DIPK2A,-0.017003103324145882,-0.6958394882368929,-0.7996904016326981,0.44073017860946173,2
DISC1,-1.0951000927916446,1.1653838512075743,0.21730491319659,-1.276541091568623,2
DIXDC1,0.2830269957152605,0.16727859908564113,0.7621613837839641,1.1588495718450047,2
DLG1,-0.3664191156646492,-0.707762707706492,-0.6059815438875954,-0.9810884288009163,2
DLG2,-0.7464415668311316,0.28450243761134175,0.015265812818831473,-0.49135700723292003,2
DLG4,-0.738255810782413,0.347886269511483,-0.5015990127218578,-1.0401567427730807,1
DLGAP1,-0.15167485760614444,-0.264493598094959,-1.0700412930966852,0.8271763562614096,2
DENND2B,0.8460124298546868,0.04089368451052054,0.13104036890904666,0.5273080997465787,3
DLGAP2,-0.030922472263587825,0.8912922446426618,1.656008484699485,0.0804930425261346,2
DLGAP3,0.44025342397696143,0.8734516679613615,-0.3380428067986851,-1.1283045171918837,2
DLL1,0.9060008153461884,-1.5687643567462615,1.7888366900220696,0.8704334283821108,2
DLX2,0.1876911695103255,0.0510959339084936,1.7513579481129395,-0.9462259567737072,2
DLX3,-1.1601934603236257,-0.5981359247121436,-0.2617974840702203,-1.006469240395529,2
DLX6,0.15386107357095694,0.1359449473427494,-0.8138571479878205,1.603052652443563,2
DMD,-1.392073939878003,-1.2767228586553112,0.37612003170845065,-0.20748288424464334,0
DMPK,0.41772685492077233,-0.6189706209377593,-1.0333397780175095,-0.6455434737566845,1
DMWD,-0.6835953070360038,0.5249960083345708,-0.4799583539738183,0.7614303774911797,2
DMXL2,0.5880753458049396,1.040596332300466,0.90071902882521,0.7843528239572451,2
DNAH10,0.7698529690098654,-0.5166922695242262,-0.2618841417402872,-1.8301271358594364,2
DNAH17,0.2917505618925979,-0.673765913490036,0.40154546435054106,0.5274840785806093,2
DNAH3,-1.352093704595329,-1.0138393659935512,-0.3493463357508016,-0.5176006556319437,2
DNER,0.16702018413550748,-1.155423766612398,0.04717833215527393,-1.6884855418139904,2
