gene_name,feature1,feature2,feature3,feature4,label
ADORA3,0.2613642791998029,0.1679693685472321,1.0847411134536038,0.8933551987382066,0.178159024621824
ADSL,0.2736933154075422,-1.0109443034453118,0.9033853143445948,0.3810471279557522,-1.772487824996157
ADSS2,1.2269415497142202,-0.0299065926812134,1.953100924483846,-0.3588763403218226,-0.2442709083157961
AFF2,1.5930604142630431,0.1151189726072328,-0.5162690092455027,-1.1284478727923954,-0.7123444741954575
AGAP1,-0.1510305515388365,1.423321026167184,0.8163744966147283,0.688883864266003,-0.663041957622092
AGAP2,-2.375872573091198,0.7109642045700387,0.5558524109198417,-0.5499262844053271,0.3909026569087127
AGAP5,-0.6273843661803962,-0.002310451813581,1.7248762631487318,-1.0551006994223244,0.6373536568618015
AGBL4,-0.4278050347362848,1.361784750350584,-0.4461507994277505,-0.3642514758609401,-0.0698282213918302
AGMO,0.0977763472886767,-1.2412893766356956,0.2199454301500128,-1.2096175969736347,-0.283844194038532
AGO1,0.8851983103581446,0.0031808227579895,2.2834314668477504,0.2808405135310347,1.410253073433367
AGO2,1.3656894904327486,-1.303263971717364,-0.1221393435218654,0.323145654014103,0.1222234871366176
AGO3,1.7457209183710487,-1.680915938020964,0.9906196798088226,0.5913540138159165,-0.5986447045993689
AGO4,1.53354619573813,0.7123855180787204,0.0520711851039482,-0.5216496504181594,0.6993813820821815
AGTR2,-1.24817971784272,0.1954227649029704,-0.191696768995311,2.0202673380796417,-0.7112626382044573
AHDC1,-0.6110248279848474,0.3203918452051127,-1.5690014196757296,-0.3954625783261785,-0.6447313456772797
AHI1,0.261147880091099,0.8239600125195051,1.4481016868281007,-0.0441481763292693,-3.0622293725995444
AHNAK,-1.1172448790608862,0.4578503994915399,0.5169870984137933,0.4916583428382697,-0.785365976150357
AKAP9,-0.7002876991747331,1.1333843975868878,0.0878959109045149,0.6998246217159857,0.2674434957437087
ALDH1A3,1.2740732400944477,0.6092723205658512,0.2865160279817705,2.152795235100524,-1.199582944074022
ALDH1L1,0.2437030409721501,-0.2959642327720814,0.1119670375830299,1.482768668437135,1.1703051657558023
ALDH5A1,0.1187124868868002,0.5193776551392121,1.1957314403321633,-0.5128586102268294,-0.8687566474983613
ALG6,-1.7265697692536457,0.2994231522164409,0.229734794523969,-0.6080101785608144,-1.9172455659263756
AMPD1,0.8710863810424168,0.6075673769845699,-0.9949924215994164,0.5182184440212028,-0.8891497110715963
AMT,-0.1961049589025753,-1.483025270207281,0.4529502330659685,-0.0452146266793909,-0.365399947405611
ANK2,-0.7452828991898676,0.5229455868967482,0.4880932721923791,-0.5775371839442981,-1.1069192656081637
ANK3,0.4003521905346774,1.015064936192444,-0.7126666356857019,0.3808900274015926,-0.0591398492835919
ANKRD11,0.002755750481307,2.266010310650884,-1.862302970778187,0.6952839314064626,-0.551704053844499
ANKRD17,-0.3062450197812156,-0.1001975488298326,1.9015889763832696,-0.0085731512607941,-1.0855655350430042
ANKS1B,2.240943703775568,-0.4421479654135467,0.3505120413481095,-0.4908475016748915,0.3552711324562955
ANP32A,-0.6906880126178839,0.0624831264515318,-0.2825715253491023,0.2024915839864275,-1.054759185260645
ANXA1,-2.105027867724164,2.0024676886096,-0.1669969087812788,1.7429055062339929,-0.3357687958460502
AP1S2,-1.0071121261064784,0.2925357047242685,3.164942101476885,-0.8697291831062892,-1.2871120461582597
AP2M1,-1.4952997731082656,-0.5465095353366406,0.4724884273226057,0.6933400400612962,0.8432870763341055
AP2S1,1.2903666880214264,-0.2570123983933152,-1.602250759500302,-0.4350298044750856,-0.1460143768108098
APBA2,1.2402226948017574,0.4656626531712913,-1.9569387853750035,-0.0350515116881563,-0.4478087735433479
APBB1,1.39816809132213,2.126548136950435,0.5616866387847775,0.3093023127995021,-0.0819221253858816
APH1A,-1.240205667985729,-0.8432428739675053,0.0469158575061657,0.5031977408135291,0.360227441471388
ADORA2A,0.5801841911197648,-0.478208555134136,-1.1519422284235157,-0.7777818410999131,0.8050043861574699
ADRB2,-1.1569743942597612,0.6434091827639932,-2.3122811060456603,-0.3332780256094936,-0.1992545254729962
AR,0.4498783321012111,1.5220127246649402,0.0712996750509718,1.00128393951411,0.0033724030188736
ARF3,-0.3990040717810922,-0.7444039865320907,-0.6743930384374659,1.5273357819018325,-1.5526727090082677
ARHGAP11B,0.9942211438977456,0.4873979264626153,3.330268863561772,-0.0323413725261494,-0.694254579191641
ARHGAP32,0.6203496510288014,0.3075915525585113,-0.2218856901241599,2.316171347771517,0.6924647489713662
ARHGAP5,1.5066048030371135,-1.3994796346205545,-0.3998463222852154,0.4283365383682873,1.0678153836589737
ARHGEF10,0.7831832150420476,-1.3484470698133797,-2.255561587021803,-1.906366968761782,0.0818293743514338
ARHGEF2,-0.071111463341219,-0.1032031790396774,0.3452193761145143,-0.7696747778790584,1.7447862322707683
ARHGEF9,-1.2242376759060625,-2.023045057579349,0.3291873587474367,0.3700539584877765,-0.5392655919266142
ARID1A,0.9929936703557112,0.7907956879792326,-0.1907155809369423,1.3492609627534853,0.6066463557246913
ARID1B,-0.1363669115265494,-0.6608363863180724,-0.5205784433035681,-0.5848116447053936,-0.5394315644644154
ARID2,-2.1657367195003414,0.1563260529857667,0.2498855917621658,-0.3622658108820982,1.1933177985449035
ARHGAP30,-0.7138414700864147,0.3718038243552762,1.7168705875476908,0.0382551525049813,1.0272695070498763
ARNT2,-0.5076336072097064,-0.5914472024229306,-0.0697564381451622,-1.2647655710414425,1.2116858819249634
ARX,-0.1252606881980796,0.0611822643367807,1.84467868776619,0.9434737641133748,-2.597448523979421
ASAP2,1.0340292356498797,-0.71294854109924,0.669921543236243,-1.1393824745499168,0.6989378988226296
ASB11,0.3119606966908699,0.4187372604188587,-0.7664094160622363,1.9993798051614893,1.1120943990707672
ASB14,0.567373662750663,-1.9027283028945088,0.5528598865958085,-0.4074118188900081,-0.0748771324247285
ASH1L,0.0013762158163019,0.4657647909141831,0.3905326673115421,-2.039151343034616,-0.7255727449580321
ASMT,-1.1583197436135844,0.7726241585745918,1.3012042492292906,1.9031528866625007,-1.2405679450007947
ASPM,1.8031682386531047,-2.0555366046304795,0.7694821209364507,-1.9162902011151035,-0.0201082558485764
ASTN2,1.613600728541995,0.2533494028220485,-1.1411687879770391,2.00990094709114,0.378072278033527
ASXL3,0.6439708702908716,-1.8911488889514725,0.2934681174606205,-0.7311399076653804,0.2313380660383616
ATP10A,0.1112954799702395,-0.4651946145553634,1.3734938862686543,-1.4232863881835744,-0.2262442581318318
ATP1A1,0.3174051682614164,1.8141883405999768,-0.8269602989702713,0.2106486760582186,-0.4265986545787448
ATP1A3,0.202001640950077,-0.689702188878588,0.6478936227652526,0.0970502818098963,-0.2148444629271952
ATP2B1,-0.9437675047831234,1.762016104898851,0.7916149965898025,-0.1671069450225316,1.683945548131892
ATP2B2,-0.6366747674434632,-0.7843626222105263,1.2309409725605525,-0.1464782345405487,0.3584930715572088
ATP6V0A2,0.4594382038647557,-0.1844567008929351,0.6164094698173579,-0.1159791301258833,-0.2341763174720192
ATP9A,0.7638538724770693,-0.1832109098215289,0.8295872971185219,0.6723841093496378,1.4063336936400064
ATRX,-0.1166098006611806,-0.8597772404265872,-0.9401199905438056,-0.7407368201407702,-0.7219023349760871
ATXN2,-0.9844876432848098,0.8657964212540513,-0.0466023125104027,1.5701009775725303,1.720701523757708
AUTS2,2.27932982770514,0.024222471072236,-1.5480172023433727,-0.3814535315402815,-1.2735785478200226
AVPR1A,-0.0753484169164434,-1.488442345152801,-0.2504932773030516,0.2869463091418843,-0.0946588408898906
AZGP1,-0.4594278461973758,-0.7684259229128562,-0.758756759562809,1.7866837303594123,-0.1391488490246178
BACE1,-0.1596460802976901,-0.8299301146835644,-0.3728983906951256,0.9543437080453698,0.041670948008646
BAIAP2L1,-0.6846880440425576,0.4818473093318288,0.7278849488997008,0.7491178322009753,1.2564271399439622
BAZ2B,1.3996946711966505,-0.5504819796364079,1.1327328621819972,-0.7928535998113694,-0.6087010582017061
BBS4,-0.3965398769992254,1.1960871730603653,0.8223754031111766,0.0020975505984071,0.1350712865664361
BCAS1,-1.191413826029878,0.5616598270933244,-0.6303726994832307,-0.923884828209913,-0.0304049279153973
BCKDK,-0.6481342544285978,0.2464940399004435,-2.121032105431511,0.3607631532119891,-1.7660141489759975
BCL11A,0.1739096197099428,-0.584526402437006,1.036927293450356,0.6114404236927575,-1.0793099701500124
BCL11B,-0.6062841454651516,-0.6700166217709237,0.6951514754619285,-1.516073559416074,0.8154104394218062
BCORL1,-0.332622429754111,-0.6310465274746756,0.0698774846539622,0.2111265223907649,-2.2632284679998262
BICRA,0.0367879149642805,1.1348480762194146,0.2280630346320075,-0.3149922512172181,0.0201983758965522
BIRC6,-1.2108549075575812,0.7218497968577305,0.5281465458516884,1.450809544896753,0.4104759102715775
BRAF,-0.7474548334518082,0.0264180400856861,-0.0586926975939382,-0.0876108592495658,0.5132004961946227
BRCA2,0.0103902113271136,-1.714539490281463,0.8249855340256519,0.6532058713319675,0.252060235779116
BRD4,1.130473400858816,2.2495743664943504,-0.3189671936357681,-0.0361431764313115,0.309339978370408
BRINP3,0.0097835651233397,1.9421854507084564,-1.731219722734932,0.4857679702073982,1.0006084504694297
BRSK2,-1.4708313674484383,-2.581570782123187,-2.0208327914879374,-1.3817685557083723,-2.1135343810931877
BRWD3,1.0690254394207013,-0.8683604129657693,-0.2274576592814186,-1.163512760179894,-1.727683729767821
BSN,0.6109504782247451,-1.101961524500814,1.317652176005165,-0.9931054142672816,1.0935815026486877
BST1,-0.764827437978625,0.1227410454024315,0.0247112208278633,1.424690088752885,1.8320292483649807
BTAF1,0.1204072880931706,-1.2078342883608746,-0.5603352740963154,-0.5727839433678338,-0.0012542840621741
BTRC,0.7250422211312412,0.3837930088122099,-0.119391023012137,0.8696072200033855,0.3397130742429244
C12orf57,-0.5284964171782691,-0.1362337483121001,0.180760404333287,1.5281812827647787,-1.733343108862841
C15orf62,-0.0985331803235919,-0.3507989088147348,-1.0458370377122912,0.6860521833164603,-0.6752503444615954
C4B,-0.5876453742470404,0.3436850178678997,-1.901609890389712,1.0431869588150116,0.9204837784901284
CA6,-1.3319377679886035,-0.7773423635754164,1.0585811348526395,-1.334470735974386,0.6506347915860224
CACNA1A,-0.0794550353732344,0.0742560810804899,-0.9985568133328432,1.342933001549973,-0.2428340659111044
ASB9,1.4987783023244174,-1.971617503594952,-1.4489902973985052,0.808232202493007,0.4242103482289014
AVPR1B,-1.3030241353673144,-0.3886373535670217,0.1295520883338326,0.6918500823133606,1.0999539212118363
BICDL1,-0.2232525944113101,0.0952209198020382,-0.7767329173504803,1.292361598433893,-0.8362202841769271
CACNA1B,-0.4953138569017835,0.3397328875760032,-0.5116380865832342,0.106323490734434,0.5366753663423608
CACNA1C,-0.1681631043999654,-0.1624641715651037,-1.0137808582104966,0.7964127942380366,0.7232517196999475
CACNA1D,1.4140424167382613,0.2431480977794328,0.7323352737477155,0.8380678807185794,-0.5522710217081567
CACNA1E,0.9279857809906792,0.3033567513591166,0.2122572799824,0.8640072720207901,-1.179860448193694
CACNA1F,0.0688323256027828,-0.9739183937649534,0.0238483544559316,-1.8884153915394424,0.200335102618743
CACNA1G,-0.0059002387550951,0.4133723362974992,1.2359807763139523,0.1512772773970921,-0.2160308979081322
CACNA1H,0.9281398211815496,-0.0005375141914084,-1.02347634604681,-1.4113797177192944,-0.9389522272573534
CACNA1I,-0.9697343781372793,-1.3661477186468038,0.6337078105192584,-0.2076146856982977,0.1788733734767436
CACNA2D1,0.5703148900153162,0.0734314298314836,1.044049544722134,1.060192790888837,-0.601815312721975
CACNA2D3,-0.6453380077771519,-0.2743159609451004,-0.5328285867746178,-1.621312075740941,-0.461976995422704
CACNB1,0.6752171454008716,1.188794788193607,-0.0064283912741973,-0.4931922184490016,0.4172815030932116
CACNB2,1.0909050288895557,-2.344962289015491,0.1774751959353746,0.1432839741002925,1.2015314173928384
CACNG2,-0.5708570545254728,1.3915745307593748,0.9707354190544936,-0.2611572476979568,-0.4091741207342378
CADM1,-0.0866959900518345,-0.3880239635487064,-0.5121199086543016,-1.308199926863865,-0.090792471116135
CADM2,1.3799484536963855,1.0280001502907028,0.7981663311394539,-1.094335919776077,0.6931491539934201
CADPS,2.080845164633333,1.9801652655572648,0.1880571690012857,-0.9042206521399764,-0.7181803598202002
CADPS2,-0.8664300835441683,0.4185486310884882,-0.9130141402775724,-0.034210884256722,0.2885671685488815
CAMK2A,1.088644709786763,-1.5068237436831335,2.005728695595723,1.5667084089962464,0.1134606875931006
CAMK2B,-1.2370858496374595,-1.413641294247041,-0.2834218535594652,-1.0311432003003655,-2.819098751893584
CAMK2D,-0.2637208269105223,-2.581185965408421,-0.2287020552019795,1.8028564715788176,1.179462996870712
CAMK4,-1.116594700737629,-0.2730688368293893,-1.4896092009408797,0.6382375252419706,0.3109501425591645
CAMTA2,-0.2253191892471549,1.940733059659233,0.2068394434394,-0.372179968238669,-0.2491915092271195
CAPN12,0.5502724957557836,-0.5062279591880949,-1.339308177819252,0.301947769788607,-0.7223820746027271
CAPRIN1,-0.1748687982085038,0.1663150503388619,0.3754573325600648,-0.5103196715944552,-1.700490610794455
CARD11,0.4215763724924534,1.737696573143212,-1.1077995297251657,1.7374255072341147,0.4918612260680952
CASK,-0.2428032509896142,-0.7666266458493499,2.427220571151792,0.1550216331252478,-0.583897359243508
CASKIN1,1.370403004591184,0.8175942409178665,-1.6805948250397251,0.1208195986525186,0.3044678374005661
CASZ1,-0.5253197596706631,-1.3417925949959038,-1.771711366319774,0.1022902437238852,-0.5497504314649175
CAT,0.5902530107990708,0.3906681852361962,-0.3058285551611547,-0.7985169796081666,0.5825498701843685
CBX1,-0.9868611816170736,-0.5551605944594507,-1.0330552031207323,-0.2032746512998686,1.2123371363541988
CC2D1A,-0.0228870839687376,-0.8959881649439605,-0.2320501344300137,-0.7603200384884009,0.3338624868662863
CCDC88C,-0.0044724052520508,0.5070877079547295,0.1781252339487603,0.4721508744910258,-0.3616080245028408
CCDC91,-1.6520145776078716,-0.3786964985785043,0.2767393767307909,0.6411624595913326,1.4195702012758205
CCIN,-1.5980033627401076,0.1591782538180058,1.2064206485316311,-0.1786106958121817,0.4586496415281141
CCNG1,-0.094758111476735,0.450456882026013,0.2471181839574541,0.6746373502585463,-0.6908697278033336
CCNK,0.0724138640849077,0.1524960703527199,-0.7824444371410331,-0.1704378613621015,-1.2561311921066094
CCSER1,1.2531220372686511,-0.2041697556593038,-0.1685642794812962,-0.4915033719195106,-0.5413258326490382
CCT4,0.7871858824407155,-0.8546790776627818,0.91050219505205,-0.9369733942604652,0.6749015191354014
CD276,-1.0577811251432885,0.2059394620941099,0.1301794696018096,0.2975573030139067,0.9313724348756696
CD38,1.0625371208893997,-0.4124959652003135,0.4429935928939486,-0.9098172653491918,-0.4350130789793036
CDC42BPB,1.259169029698878,0.6324586664200144,0.5365187653532374,0.1878784913097857,0.7966035736991146
CDH10,-0.7855994441390646,-0.3273715616673892,0.5017794618250152,-0.019184119536144,0.4165026745604629
CDH11,0.1237446624715917,-1.3598195068017078,0.1810939798762467,-0.6919273901409018,0.6990467356638991
CDH13,-1.0833365537522737,-0.1546853895195475,-1.8565042526126183,0.6985699904060957,1.4409836623105907
CDH2,0.852012897691245,-0.0534360992467138,-0.993782174551904,-0.9453688204139012,0.8825992783256008
CDH22,-0.1511230534682374,-2.4237337311695524,0.1804767830743573,0.6644320239800762,-0.3887971053921391
CDH8,-0.3118948485158634,-0.4944023694095982,0.1819672585686612,0.3506440670398949,-0.4825310146153664
CDH9,1.094151751865899,0.0183966792131484,-0.689757651533845,-0.4612650459723502,-0.4316496928419139
CAPZA2,0.1819457418600851,1.5562003749969304,-0.3202733047876956,-1.0525266594013305,0.9987750353774054
CBX4,-0.8701066201327001,-2.096334606223154,0.3297939976810414,-1.3613242892821982,1.2875145681190654
CDK13,-1.2335095276125785,-1.976014614154704,-1.1179883795830254,0.5684144769378178,-1.518367758572348
CDK16,-1.3113541166252445,-1.74964233673603,0.1782631339698676,-0.3411712889360133,0.7025834369335291
CDK19,0.4321900135202793,0.7405598049078377,-0.0084989305331139,-1.297760826381828,1.0609776476108053
CDK5RAP2,-0.1237999612270642,0.500259480149979,-0.5829889570612002,-1.4374612477128943,2.055442504129388
CDK8,1.1026120608754852,-0.4152476431845003,-0.4092300124147789,0.0159622417312001,-1.8920846399094808
CDKL5,1.0304723575092511,0.2636197519566236,-0.3332259863570517,0.6821333452657441,1.0889370585701783
CDON,2.147024492807561,1.3877862581055116,0.6728714206779861,-1.1222804798570638,1.483928464613537
CECR2,3.7520587430653305,-1.1986571186719208,-0.3718029035191202,-0.6998891942285705,-0.460193594041055
CELF2,1.62689186152306,0.4202400754758032,-1.427124962853585,0.2675871772612252,-0.6077445410090374
CELF4,0.5469056678489389,-0.3184830235587134,-1.220189789314534,-0.7250334179615152,-0.4558467383487371
CELF6,-0.4368490191244016,0.022731528940041,-0.5199099496967408,0.7352204042444506,-0.0227252847253637
CEP135,-0.9499474980528454,-1.73138686850914,-0.7393934438692396,1.3488906463814507,0.6244482357169987
CEP290,-0.5731563071506868,2.340808887791223,0.4914842343848603,-1.1644260642443258,0.4582386814026504
CEP41,-0.8342861967831583,0.2433724713938133,-1.17764392228478,2.3745786530316004,0.0812641256476774
CERT1,-0.9908907808932206,0.6809434559506826,1.4601298902601427,-0.109200407004673,0.4674216503078219
CGNL1,-0.9958611253815084,-0.2730663422746166,0.3622163974674071,0.8757520928615222,-0.9142266717279678
CHAMP1,0.0567169359962494,-1.400222425980855,0.0423239066097056,-0.673358171552496,-1.0971689513338836
CHD1,-2.1832358374254084,-0.697560188163781,-1.4324506747879238,0.5868544072685127,0.7227522560333672
CHD2,1.9441647540410785,1.8587536567603968,-0.5732087444487923,-0.467394370223271,-0.6411207359645917
CHD3,0.6887819993238358,1.061285612072863,-0.4187385865596868,-0.1426359382715764,-1.6489094929286263
CHD4,2.2069293491528925,-0.1074515188872195,-0.4853214422911459,0.1199139838749563,1.171556516771317
CHD7,0.5797023621298565,-1.0216418572185817,-0.2484028056702219,-1.1663606187184874,-0.5229172761958968
CHD8,-0.2782635535005747,1.8769245287801024,0.7417221786678901,-0.0925432507186592,-1.399086350457841
CD99L2,-0.93311202558637,-0.3114079594791629,1.0507333277452064,-0.561686810300669,0.237664664216307
CHD9,1.4504206575201288,-1.3736363552618314,-0.2900462932852064,1.742764333284221,1.0921859751692615
CHKB,-2.00783876905368,1.1884131573498202,-1.8513770746404312,-0.0900798470659896,-2.498424354127715
CHM,-0.1725347384110806,0.8242934907117544,-3.1545431461243822,-1.9178098128512968,1.2989987310242104
CHMP1A,-0.5660162936337811,0.0368950402759871,-0.8932168544591137,-0.2208669765531758,0.5186762877411828
CHRM3,-1.18617316681054,-0.4012729672717883,-0.8467661486901819,0.2440213010137366,0.8792207454779652
CHRNA7,0.5814198502426856,1.4329300628070527,-0.6564185452162635,-0.3179918232523262,0.8590286991162557
CHRNB3,0.047745427442373,-0.2949192670907875,-0.0519905471018375,-1.562178729028218,-0.819526560891606
CHST2,0.3717548235701783,-0.9151915603012376,-0.9569615679966008,-1.5881262039021504,0.4045785903997682
CIB2,1.161001630661401,-0.1406091012972051,1.14949198238,0.2723016818481478,0.4870934943049269
CIC,-1.7033609262959155,-1.0836964308948651,0.7579319739406098,-0.7656827141910405,-0.4342295811103205
CLASP1,-1.0903440488749825,-0.1793791282722899,-0.1769671627562583,-1.011867399093296,0.4871020677724471
CLCN4,-0.3261452556134624,-0.4784926733363041,-2.589989637458934,0.502663526953067,2.4326927739292508
CLIP2,-0.8113749663534245,1.3044394247585775,-1.1501242352594518,-1.5795983797213584,1.4461135237355427
CLN8,1.1876239439866794,-1.5850551157963375,-0.6361742693791664,0.597336718485879,0.9154738211237048
CLTC,-0.3296461000548157,-1.6554719689092348,0.1880352346116343,-0.1943229111712437,1.7105926384264398
CLTCL1,1.2838550640677129,0.588647904010331,3.035714298111556,-1.6458940359794758,0.5812262290999564
CMIP,-0.0216747532947913,-1.066654491033784,1.1547505008320107,0.8218379777534848,-0.0861034572664783
CMPK2,0.7540378265510653,-0.7773319565853868,-0.7451515753835625,-2.029679887663501,0.6554921919057969
CNGB3,1.7095001419088596,0.508219294296325,-0.2608599505195886,0.9335153435389998,-0.4019751445518332
CNKSR2,0.7509155366343595,0.9752641947374724,-1.623537444586506,-0.7138359429967399,-0.0319454154257005
CNOT1,0.1954419810675455,0.3554211452100697,0.9572348634493512,-1.0086355502545346,-0.2035272875312826
CNOT3,0.1272091357777765,2.205353791976543,0.6919219776107886,0.8705628841074635,-0.7323979400452931
CNR1,-0.0191872702669656,0.7676270130194687,1.803989786697739,0.1066419872643349,1.7294552718327796
CNTN3,1.223978404827342,-0.8751393783314361,0.5900987666308313,0.904216675196964,-1.1575168164879872
CNTN4,-0.7520033792581955,1.0981241985488952,-0.6752465960330831,-0.8052392575398221,0.605297842939809
CNTN5,-0.0011923511051287,1.931989742976572,0.3091529530728036,0.9357847820544648,-0.9817898476830949
CNTN6,-0.7317977213101007,0.0774974557427986,-1.1765563699870865,-0.571106373339119,-0.1942547867924027
CNTNAP2,0.835640668792203,-0.0383973059110903,1.45129634214403,-0.2024164412106804,0.8832933375952073
CNTNAP3,-0.1979359274724439,1.2766815477335414,-0.6486165056131792,-1.5197646058401793,0.1759166544393581
CNTNAP4,1.3012769207885426,0.4141878759428833,-2.165194947578218,0.0445293213691866,-0.612474981318239
CNTNAP5,-0.4037869991833171,1.7448396601192766,-0.7289914132183756,-0.5807680557235481,-0.362265434434159
COL12A1,-0.9104008234735304,-1.0540560866599389,-0.700495920687974,-1.4359244744861313,1.521159072307861
COL28A1,-1.0311973812721096,-1.6065852366477575,-1.4972787191167518,-1.5596750312674383,-0.3726640545921757
CORO1A,-0.5211589342606382,-0.6836885455877433,-1.2264703976417448,0.4782708750195387,-0.6394881756393753
CPEB4,-0.048075881569599,-0.431975952508788,-0.4639732790601069,1.5928795615958418,0.1630015478380166
CPSF7,0.239814107877502,0.4753783269946675,-2.586039943876386,-0.6537344894045286,-1.2387487234019317
CPT2,-2.1710067840058747,-0.426204327182512,0.3733101463429235,-0.674297767097434,1.6116033071515623
CPZ,0.5186088302423606,-1.0227499750553697,0.5758031475475504,-1.5536093306337848,0.5691643551127192
CREBBP,-0.2616882513082929,0.419807198023843,0.5359207882174326,-0.1272633628910169,-2.186967374563765
CRMP1,1.9397142696305496,-0.4144198369822065,-0.4509957424693251,-2.759507465661304,1.180719740572206
CSDE1,1.7689338244500403,-0.36899829117537,-1.1760154957169364,1.3209044470554892,-1.2457806631573023
CSMD1,1.2355061234756644,0.1083256245660615,-1.434921568628729,0.4189760509284639,0.7200147190452362
CSMD2,-0.6213919884429843,-1.1707717953642571,1.0433723671435184,-2.132592086386212,0.5048887554914439
CSMD3,0.5671632573670581,0.4593550965701621,2.051010803122676,0.3251738318299273,0.9727940689030332
CSNK1E,-2.058431491163736,-0.8361209875707278,0.0646669213055945,0.3555636436097853,0.4801569112325245
CSNK1G1,0.9808160763437178,-1.9596757620790584,-0.3299496872000607,0.969860946102532,1.649672019784994
CSNK2A1,1.5439697955424616,1.861023823312628,-0.3902191773644836,1.09760525660642,-1.6175385578875652
CSNK2B,1.7117123424087934,1.1980695233928118,0.7236852620320248,0.8277969278090205,-1.9403014062705453
CTCF,-0.7898843116016183,-1.4472497710144514,0.9828479286400184,-0.3470668083827981,-1.1167957207084522
CTNNA2,-0.0281335807184027,-0.5787200519143751,-0.39290684184968,0.2327493946858871,-2.160402866873077
CTNNA3,-1.021859374191638,0.0685000119167745,0.2460548752290774,-0.0773554207887332,1.3503145575700997
CTNNB1,-0.7436298076544051,0.7866198535183534,1.8726369639933,-0.6012429598064242,-0.5093420943727363
CTNND1,1.2344628506279731,0.8892640592794231,-2.6532517180506723,-0.7611940999464197,-0.73890428060664
CTNND2,-0.6358403045852818,0.7817715507811523,0.1884878810374882,0.4743980894695074,0.7651830645822645
CTR9,0.6362788678712624,-0.8989167148423329,-0.7465499515010231,-1.2228889627133084,2.4326927739292508
CTTNBP2,-0.1702705994069669,-0.1191032066618871,0.1712053269996448,-0.7273076260918008,0.8442989419485288
CUL2,0.9065245981430602,0.91711081594187,1.5465188086681003,0.7113078953970193,0.0031116899429754
CUL3,0.1855112384693158,0.6724239728526512,0.6097517892531971,-0.6518148999055419,-1.1232081751963745
CUL4B,1.289385341711685,1.7185181521648585,1.976953180409848,0.0352257090464108,1.9266082127584832
CUL7,0.3242704432981038,0.4163588905214926,-0.0025455632005922,0.6192887662137895,-0.356995168983069
CUX1,-0.1211798508072436,-0.1937834037481431,1.7589821689866296,0.1647154399018857,0.4379299630080995
CUX2,0.0670102010773546,0.8820192770324551,0.1503329624493145,0.2916222572092636,0.6663063382312636
CX3CR1,-0.063564176479005,-1.2204164921552978,-0.0309717157772879,-1.136884761914945,-0.5083610093715255
CYFIP1,0.2101512256908466,-1.18143821319941,0.9167091315499266,0.7492347655988371,0.0904481755673529
CYFIP2,0.2804282522536182,-0.1001338776894076,0.4163012795349906,-1.964998337258153,-1.1855923477643957
CYLC2,-1.0968198966983351,-0.1487332631139505,0.3452594335425641,-0.079395772202849,-0.5756401242213718
CYP27A1,-1.0046101383842825,0.1334460346210924,-0.4537004224688771,-1.0685970433971257,-1.883739273260174
